frame index,label
0,Parent Vessel Identification
1,Parent Vessel Identification
2,Parent Vessel Identification
3,Parent Vessel Identification
4,Parent Vessel Identification
5,Parent Vessel Identification
6,Parent Vessel Identification
7,Parent Vessel Identification
8,Parent Vessel Identification
9,Parent Vessel Identification
10,Parent Vessel Identification
11,Parent Vessel Identification
12,Parent Vessel Identification
13,Parent Vessel Identification
14,Parent Vessel Identification
15,Parent Vessel Identification
16,Parent Vessel Identification
17,Parent Vessel Identification
18,Parent Vessel Identification
19,Parent Vessel Identification
20,Parent Vessel Identification
21,Parent Vessel Identification
22,Parent Vessel Identification
23,Parent Vessel Identification
24,Parent Vessel Identification
25,Parent Vessel Identification
26,Parent Vessel Identification
27,Parent Vessel Identification
28,Parent Vessel Identification
29,Parent Vessel Identification
30,Parent Vessel Identification
31,Parent Vessel Identification
32,Parent Vessel Identification
33,Parent Vessel Identification
34,Parent Vessel Identification
35,Parent Vessel Identification
36,Parent Vessel Identification
37,Parent Vessel Identification
38,Parent Vessel Identification
39,Parent Vessel Identification
40,Parent Vessel Identification
41,Parent Vessel Identification
42,Parent Vessel Identification
43,Parent Vessel Identification
44,Parent Vessel Identification
45,Parent Vessel Identification
46,Parent Vessel Identification
47,Parent Vessel Identification
48,Parent Vessel Identification
49,Parent Vessel Identification
50,Parent Vessel Identification
51,Parent Vessel Identification
52,Parent Vessel Identification
53,Parent Vessel Identification
54,Parent Vessel Identification
55,Parent Vessel Identification
56,Parent Vessel Identification
57,Parent Vessel Identification
58,Parent Vessel Identification
59,Parent Vessel Identification
60,Parent Vessel Identification
61,Parent Vessel Identification
62,Parent Vessel Identification
63,Parent Vessel Identification
64,Parent Vessel Identification
65,Parent Vessel Identification
66,Parent Vessel Identification
67,Parent Vessel Identification
68,Parent Vessel Identification
69,Parent Vessel Identification
70,Parent Vessel Identification
71,Parent Vessel Identification
72,Parent Vessel Identification
73,Parent Vessel Identification
74,Parent Vessel Identification
75,Parent Vessel Identification
76,Parent Vessel Identification
77,Parent Vessel Identification
78,Parent Vessel Identification
79,Parent Vessel Identification
80,Parent Vessel Identification
81,Parent Vessel Identification
82,Parent Vessel Identification
83,Parent Vessel Identification
84,Parent Vessel Identification
85,Parent Vessel Identification
86,Parent Vessel Identification
87,Parent Vessel Identification
88,Parent Vessel Identification
89,Parent Vessel Identification
90,Parent Vessel Identification
91,Parent Vessel Identification
92,Parent Vessel Identification
93,Parent Vessel Identification
94,Parent Vessel Identification
95,Parent Vessel Identification
96,Parent Vessel Identification
97,Parent Vessel Identification
98,Parent Vessel Identification
99,Parent Vessel Identification
100,Parent Vessel Identification
101,Parent Vessel Identification
102,Parent Vessel Identification
103,Parent Vessel Identification
104,Parent Vessel Identification
105,Parent Vessel Identification
106,Parent Vessel Identification
107,Parent Vessel Identification
108,Parent Vessel Identification
109,Parent Vessel Identification
110,Parent Vessel Identification
111,Parent Vessel Identification
112,Parent Vessel Identification
113,Parent Vessel Identification
114,Parent Vessel Identification
115,Parent Vessel Identification
116,Parent Vessel Identification
117,Parent Vessel Identification
118,Parent Vessel Identification
119,Parent Vessel Identification
120,Parent Vessel Identification
121,Parent Vessel Identification
122,Parent Vessel Identification
123,Parent Vessel Identification
124,Parent Vessel Identification
125,Parent Vessel Identification
126,Neck Identification
127,Neck Identification
128,Neck Identification
129,Neck Identification
130,Neck Identification
131,Neck Identification
132,Neck Identification
133,Neck Identification
134,Neck Identification
135,Neck Identification
136,Neck Identification
137,Neck Identification
138,Neck Identification
139,Neck Identification
140,Neck Identification
141,Neck Identification
142,Neck Identification
143,Neck Identification
144,Neck Identification
145,Neck Identification
146,Neck Identification
147,Neck Identification
148,Neck Identification
149,Neck Identification
150,Neck Identification
151,Neck Identification
152,Neck Identification
153,Neck Identification
154,Neck Identification
155,Neck Identification
156,Neck Identification
157,Neck Identification
158,Neck Identification
159,Neck Identification
160,Neck Identification
161,Neck Identification
162,Neck Identification
163,Neck Identification
164,Neck Identification
165,Neck Identification
166,Neck Identification
167,Neck Identification
168,Neck Identification
169,Neck Identification
170,Neck Identification
171,Neck Identification
172,Neck Identification
173,Neck Identification
174,Neck Identification
175,Neck Identification
176,Neck Identification
177,Neck Identification
178,Neck Identification
179,Neck Identification
180,Neck Identification
181,Neck Identification
182,Neck Identification
183,Neck Identification
184,Neck Identification
185,Neck Identification
186,Neck Identification
187,Neck Identification
188,Neck Identification
189,Neck Identification
190,Neck Identification
191,Neck Identification
192,Neck Identification
193,Dome Identification
194,Dome Identification
195,Dome Identification
196,Dome Identification
197,Dome Identification
198,Dome Identification
199,Dome Identification
200,Dome Identification
201,Dome Identification
202,Dome Identification
203,Dome Identification
204,Dome Identification
205,Dome Identification
206,Dome Identification
207,Dome Identification
208,Dome Identification
209,Dome Identification
210,Dome Identification
211,Dome Identification
212,Dome Identification
213,Dome Identification
214,Dome Identification
215,Dome Identification
216,Dome Identification
217,Dome Identification
218,Dome Identification
219,Dome Identification
220,Dome Identification
221,Dome Identification
222,Dome Identification
223,Dome Identification
224,Dome Identification
225,Dome Identification
226,Dome Identification
227,Dome Identification
228,Dome Identification
229,Dome Identification
230,Dome Identification
231,Dome Identification
232,Dome Identification
233,Dome Identification
234,Dome Identification
235,Dome Identification
236,Dome Identification
237,Dome Identification
238,Clipping
239,Clipping
240,Clipping
241,Clipping
242,Clipping
243,Clipping
244,Clipping
245,Clipping
246,Clipping
247,Clipping
248,Clipping
249,Clipping
250,Clipping
251,Clipping
252,Clipping
253,Clipping
254,Clipping
255,Clipping
256,Clipping
257,Clipping
258,Clipping
259,Clipping
260,Clipping
261,Clipping
262,Clipping
263,Clipping
264,Clipping
265,Clipping
266,Clipping
267,Clipping
268,Clipping
269,Clipping
270,Clipping
271,Clipping
272,Clipping
273,Clipping
274,Clipping
275,Clipping
276,Clipping
277,Clipping
278,Clipping
279,Clipping
280,Clipping
281,Clipping
282,Clipping
283,Clipping
284,Clipping
285,Clipping
286,Clipping
287,Clipping
288,Clipping
289,Clipping
290,Clipping
291,Clipping
292,Clipping
293,Clipping
294,Clipping
295,Clipping
296,Clipping
297,Clipping
298,Clipping
299,Clipping
300,Clipping
301,Clipping
302,Clipping
303,Clipping
304,Clipping
305,Clipping
306,Clipping
307,Clipping
308,Clipping
309,Clipping
310,Clipping
311,Clipping
312,Clipping
313,Clipping
314,Clipping
315,Clipping
316,Clipping
317,Clipping
318,Clipping
