frame index,label
0,Brain Exposure
1,Brain Exposure
2,Brain Exposure
3,Brain Exposure
4,Brain Exposure
5,Brain Exposure
6,Brain Exposure
7,Brain Exposure
8,Brain Exposure
9,Brain Exposure
10,Brain Exposure
11,Brain Exposure
12,Brain Exposure
13,Brain Exposure
14,Brain Exposure
15,Brain Exposure
16,Brain Exposure
17,Brain Exposure
18,Brain Exposure
19,Brain Exposure
20,Brain Exposure
21,Brain Exposure
22,Brain Exposure
23,Brain Exposure
24,Brain Exposure
25,Brain Exposure
26,Brain Exposure
27,Brain Exposure
28,Brain Exposure
29,Brain Exposure
30,Brain Exposure
31,Brain Exposure
32,Brain Exposure
33,Brain Exposure
34,Brain Exposure
35,Brain Exposure
36,Brain Exposure
37,Brain Exposure
38,Brain Exposure
39,Brain Exposure
40,Brain Exposure
41,Brain Exposure
42,Brain Exposure
43,Brain Exposure
44,Brain Exposure
45,Brain Exposure
46,Brain Exposure
47,Brain Exposure
48,Brain Exposure
49,Brain Exposure
50,Brain Exposure
51,Brain Exposure
52,Brain Exposure
53,Brain Exposure
54,Brain Exposure
55,Brain Exposure
56,Brain Exposure
57,Brain Exposure
58,Brain Exposure
59,Brain Exposure
60,Brain Exposure
61,Brain Exposure
62,Brain Exposure
63,Brain Exposure
64,Brain Exposure
65,Brain Exposure
66,Brain Exposure
67,Brain Exposure
68,Brain Exposure
69,Brain Exposure
70,Brain Exposure
71,Brain Exposure
72,Brain Exposure
73,Brain Exposure
74,Brain Exposure
75,Brain Exposure
76,Brain Exposure
77,Brain Exposure
78,Brain Exposure
79,Brain Exposure
80,Brain Exposure
81,Brain Exposure
82,Brain Exposure
83,Brain Exposure
84,Brain Exposure
85,Brain Exposure
86,Parent Vessel Identification
87,Parent Vessel Identification
88,Parent Vessel Identification
89,Parent Vessel Identification
90,Parent Vessel Identification
91,Parent Vessel Identification
92,Parent Vessel Identification
93,Parent Vessel Identification
94,Parent Vessel Identification
95,Parent Vessel Identification
96,Parent Vessel Identification
97,Parent Vessel Identification
98,Parent Vessel Identification
99,Parent Vessel Identification
100,Parent Vessel Identification
101,Parent Vessel Identification
102,Parent Vessel Identification
103,Parent Vessel Identification
104,Parent Vessel Identification
105,Parent Vessel Identification
106,Parent Vessel Identification
107,Parent Vessel Identification
108,Parent Vessel Identification
