frame index,label
0,Clipping
1,Clipping
2,Clipping
3,Clipping
4,Clipping
5,Clipping
6,Clipping
7,Clipping
8,Clipping
9,Clipping
10,Clipping
11,Clipping
12,Clipping
13,Clipping
14,Clipping
15,Clipping
16,Clipping
17,Clipping
18,Clipping
19,Clipping
20,Clipping
21,Clipping
22,Clipping
23,Clipping
24,Clipping
25,Clipping
26,Clipping
27,Clipping
28,Clipping
29,Clipping
30,Clipping
31,Clipping
32,Clipping
33,Clipping
34,Clipping
35,Clipping
36,Clipping
37,Clipping
38,Clipping
39,Clipping
40,Clipping
41,Clipping
42,Clipping
43,Clipping
44,Clipping
45,Clipping
46,Clipping
47,Clipping
48,Clipping
