frame index,label
0,Brain Exposure
1,Brain Exposure
2,Brain Exposure
3,Brain Exposure
4,Brain Exposure
5,Brain Exposure
6,Brain Exposure
7,Brain Exposure
8,Brain Exposure
9,Brain Exposure
10,Brain Exposure
11,Brain Exposure
12,Brain Exposure
13,Brain Exposure
14,Brain Exposure
15,Brain Exposure
16,Brain Exposure
17,Brain Exposure
18,Brain Exposure
19,Brain Exposure
20,Brain Exposure
21,Brain Exposure
22,Brain Exposure
23,Brain Exposure
24,Brain Exposure
25,Brain Exposure
26,Brain Exposure
27,Brain Exposure
28,Brain Exposure
29,Brain Exposure
30,Brain Exposure
31,Brain Exposure
32,Brain Exposure
33,Brain Exposure
34,Brain Exposure
35,Brain Exposure
36,Brain Exposure
37,Brain Exposure
38,Brain Exposure
39,Brain Exposure
40,Brain Exposure
41,Brain Exposure
42,Brain Exposure
43,Brain Exposure
44,Brain Exposure
45,Brain Exposure
46,Brain Exposure
47,Brain Exposure
48,Brain Exposure
49,Brain Exposure
50,Brain Exposure
51,Brain Exposure
52,Brain Exposure
53,Brain Exposure
54,Brain Exposure
55,Brain Exposure
56,Brain Exposure
57,Brain Exposure
58,Brain Exposure
59,Brain Exposure
60,Brain Exposure
61,Brain Exposure
62,Brain Exposure
63,Brain Exposure
64,Brain Exposure
65,Brain Exposure
66,Brain Exposure
67,Brain Exposure
68,Brain Exposure
69,Brain Exposure
70,Brain Exposure
71,Brain Exposure
72,Brain Exposure
73,Brain Exposure
74,Brain Exposure
75,Brain Exposure
76,Brain Exposure
77,Brain Exposure
78,Brain Exposure
79,Brain Exposure
80,Brain Exposure
81,Brain Exposure
82,Brain Exposure
83,Brain Exposure
84,Brain Exposure
85,Brain Exposure
86,Brain Exposure
87,Brain Exposure
88,Brain Exposure
89,Brain Exposure
90,Brain Exposure
91,Brain Exposure
92,Brain Exposure
93,Brain Exposure
94,Brain Exposure
95,Brain Exposure
96,Brain Exposure
97,Brain Exposure
98,Brain Exposure
99,Brain Exposure
100,Brain Exposure
101,Brain Exposure
102,Brain Exposure
103,Brain Exposure
104,Brain Exposure
105,Brain Exposure
106,Brain Exposure
107,Brain Exposure
108,Brain Exposure
109,Brain Exposure
110,Brain Exposure
111,Brain Exposure
112,Brain Exposure
113,Brain Exposure
114,Brain Exposure
115,Brain Exposure
