frame index,label
0,Neck Identification
1,Neck Identification
2,Neck Identification
3,Neck Identification
4,Neck Identification
5,Neck Identification
6,Neck Identification
7,Neck Identification
8,Neck Identification
9,Neck Identification
10,Neck Identification
11,Neck Identification
12,Neck Identification
13,Neck Identification
14,Neck Identification
15,Neck Identification
16,Neck Identification
17,Neck Identification
18,Neck Identification
19,Neck Identification
20,Neck Identification
21,Neck Identification
22,Neck Identification
23,Neck Identification
24,Neck Identification
25,Neck Identification
26,Neck Identification
27,Neck Identification
28,Neck Identification
29,Neck Identification
30,Neck Identification
31,Neck Identification
32,Neck Identification
33,Neck Identification
34,Neck Identification
35,Neck Identification
36,Clipping
37,Clipping
38,Clipping
39,Clipping
40,Clipping
41,Clipping
42,Clipping
43,Clipping
44,Clipping
45,Clipping
46,Clipping
47,Clipping
48,Clipping
49,Neck Identification
50,Neck Identification
51,Neck Identification
52,Neck Identification
53,Neck Identification
54,Neck Identification
55,Neck Identification
56,Neck Identification
57,Neck Identification
58,Neck Identification
59,Neck Identification
60,Neck Identification
61,Neck Identification
62,Neck Identification
63,Neck Identification
64,Neck Identification
65,Neck Identification
66,Neck Identification
67,Neck Identification
68,Neck Identification
69,Neck Identification
70,Neck Identification
71,Neck Identification
72,Neck Identification
73,Neck Identification
74,Neck Identification
75,Neck Identification
76,Neck Identification
77,Neck Identification
78,Neck Identification
79,Neck Identification
80,Neck Identification
81,Neck Identification
82,Neck Identification
83,Neck Identification
84,Neck Identification
85,Neck Identification
86,Neck Identification
87,Neck Identification
88,Clipping
89,Clipping
90,Clipping
91,Clipping
92,Clipping
93,Clipping
94,Clipping
95,Clipping
96,Clipping
97,Clipping
98,Clipping
99,Clipping
100,Clipping
101,Clipping
102,Clipping
103,Clipping
104,Clipping
105,Clipping
106,Neck Identification
107,Neck Identification
108,Neck Identification
109,Neck Identification
110,Neck Identification
111,Neck Identification
112,Neck Identification
113,Neck Identification
114,Neck Identification
115,Neck Identification
116,Neck Identification
117,Neck Identification
118,Neck Identification
119,Neck Identification
120,Neck Identification
121,Neck Identification
122,Neck Identification
123,Neck Identification
124,Neck Identification
125,Neck Identification
126,Neck Identification
127,Neck Identification
128,Neck Identification
129,Neck Identification
130,Neck Identification
131,Neck Identification
132,Neck Identification
133,Neck Identification
134,Clipping
135,Neck Identification
136,Neck Identification
137,Neck Identification
138,Neck Identification
139,Neck Identification
140,Neck Identification
141,Neck Identification
142,Neck Identification
143,Neck Identification
144,Neck Identification
145,Neck Identification
146,Neck Identification
147,Neck Identification
148,Neck Identification
149,Neck Identification
150,Neck Identification
151,Neck Identification
152,Neck Identification
153,Neck Identification
154,Neck Identification
155,Neck Identification
156,Neck Identification
157,Neck Identification
158,Neck Identification
159,Neck Identification
160,Neck Identification
161,Neck Identification
162,Neck Identification
163,Neck Identification
164,Neck Identification
165,Neck Identification
166,Neck Identification
167,Neck Identification
168,Neck Identification
169,Neck Identification
170,Neck Identification
171,Neck Identification
172,Neck Identification
173,Neck Identification
174,Neck Identification
175,Neck Identification
176,Neck Identification
177,Neck Identification
178,Neck Identification
179,Neck Identification
180,Neck Identification
181,Clipping
182,Clipping
183,Clipping
184,Clipping
185,Clipping
186,Clipping
187,Clipping
188,Clipping
189,Clipping
190,Clipping
191,Clipping
192,Clipping
193,Clipping
194,Clipping
195,Clipping
196,Clipping
197,Clipping
198,Clipping
199,Neck Identification
200,Neck Identification
201,Neck Identification
202,Neck Identification
203,Neck Identification
204,Neck Identification
205,Neck Identification
206,Neck Identification
207,Neck Identification
208,Neck Identification
209,Neck Identification
210,Neck Identification
211,Neck Identification
212,Neck Identification
213,Neck Identification
214,Neck Identification
215,Neck Identification
216,Neck Identification
217,Neck Identification
218,Neck Identification
219,Neck Identification
220,Neck Identification
221,Neck Identification
222,Neck Identification
223,Neck Identification
224,Neck Identification
225,Neck Identification
226,Neck Identification
227,Neck Identification
228,Neck Identification
229,Neck Identification
230,Neck Identification
231,Neck Identification
232,Neck Identification
233,Neck Identification
234,Neck Identification
235,Neck Identification
236,Neck Identification
237,Neck Identification
238,Neck Identification
239,Neck Identification
240,Neck Identification
241,Neck Identification
242,Neck Identification
243,Neck Identification
244,Neck Identification
245,Neck Identification
246,Neck Identification
247,Neck Identification
248,Neck Identification
249,Neck Identification
250,Neck Identification
251,Neck Identification
252,Neck Identification
253,Neck Identification
254,Neck Identification
255,Neck Identification
256,Neck Identification
257,Neck Identification
258,Neck Identification
259,Neck Identification
260,Neck Identification
261,Neck Identification
262,Neck Identification
263,Neck Identification
264,Neck Identification
265,Neck Identification
266,Neck Identification
267,Neck Identification
268,Neck Identification
269,Neck Identification
270,Neck Identification
271,Neck Identification
272,Neck Identification
273,Neck Identification
274,Neck Identification
275,Neck Identification
276,Neck Identification
277,Neck Identification
278,Neck Identification
279,Neck Identification
280,Neck Identification
281,Neck Identification
282,Neck Identification
283,Neck Identification
284,Neck Identification
285,Neck Identification
286,Neck Identification
287,Neck Identification
288,Neck Identification
289,Neck Identification
290,Neck Identification
291,Neck Identification
292,Neck Identification
293,Clipping
294,Clipping
295,Clipping
296,Clipping
297,Clipping
298,Clipping
299,Clipping
300,Clipping
301,Clipping
302,Clipping
303,Clipping
304,Clipping
305,Clipping
306,Clipping
307,Clipping
308,Clipping
309,Clipping
310,Clipping
311,Clipping
312,Clipping
313,Neck Identification
314,Neck Identification
315,Neck Identification
316,Neck Identification
317,Neck Identification
318,Neck Identification
319,Neck Identification
320,Neck Identification
321,Neck Identification
322,Neck Identification
323,Neck Identification
324,Neck Identification
325,Neck Identification
326,Neck Identification
327,Neck Identification
328,Neck Identification
329,Neck Identification
330,Neck Identification
331,Neck Identification
332,Neck Identification
333,Neck Identification
334,Neck Identification
335,Neck Identification
336,Neck Identification
337,Neck Identification
338,Neck Identification
339,Neck Identification
340,Neck Identification
341,Neck Identification
342,Neck Identification
343,Neck Identification
344,Neck Identification
345,Neck Identification
346,Neck Identification
347,Neck Identification
348,Neck Identification
349,Neck Identification
350,Neck Identification
351,Neck Identification
352,Neck Identification
353,Neck Identification
354,Neck Identification
355,Neck Identification
356,Neck Identification
357,Neck Identification
358,Neck Identification
359,Neck Identification
360,Neck Identification
361,Neck Identification
362,Neck Identification
363,Neck Identification
364,Neck Identification
365,Neck Identification
366,Neck Identification
367,Neck Identification
368,Neck Identification
369,Neck Identification
370,Neck Identification
371,Clipping
372,Clipping
373,Clipping
374,Clipping
375,Clipping
376,Clipping
377,Clipping
378,Clipping
379,Clipping
380,Clipping
381,Clipping
382,Clipping
383,Clipping
384,Clipping
385,Clipping
386,Clipping
387,Clipping
388,Clipping
389,Clipping
390,Clipping
391,Clipping
392,Clipping
393,Clipping
394,Clipping
395,Clipping
396,Clipping
397,Clipping
398,Clipping
399,Clipping
400,Clipping
401,Clipping
402,Clipping
403,Clipping
404,Clipping
405,Clipping
406,Clipping
407,Clipping
408,Clipping
409,Clipping
410,Clipping
411,Clipping
412,Clipping
413,Clipping
414,Neck Identification
415,Neck Identification
416,Neck Identification
417,Neck Identification
418,Neck Identification
419,Neck Identification
420,Neck Identification
421,Neck Identification
422,Neck Identification
423,Neck Identification
424,Neck Identification
425,Neck Identification
426,Neck Identification
427,Neck Identification
428,Neck Identification
429,Neck Identification
430,Neck Identification
431,Neck Identification
432,Neck Identification
433,Neck Identification
434,Neck Identification
435,Neck Identification
436,Neck Identification
437,Neck Identification
438,Neck Identification
439,Neck Identification
440,Neck Identification
441,Neck Identification
442,Neck Identification
443,Neck Identification
444,Neck Identification
445,Neck Identification
446,Neck Identification
447,Neck Identification
448,Neck Identification
449,Neck Identification
450,Neck Identification
451,Neck Identification
452,Neck Identification
453,Neck Identification
454,Neck Identification
455,Neck Identification
456,Neck Identification
457,Neck Identification
458,Neck Identification
459,Neck Identification
460,Neck Identification
461,Neck Identification
462,Neck Identification
463,Neck Identification
464,Neck Identification
465,Neck Identification
466,Neck Identification
467,Neck Identification
468,Neck Identification
469,Neck Identification
470,Neck Identification
471,Neck Identification
472,Neck Identification
473,Neck Identification
474,Neck Identification
475,Neck Identification
476,Neck Identification
477,Neck Identification
478,Neck Identification
479,Neck Identification
480,Neck Identification
481,Neck Identification
482,Neck Identification
483,Neck Identification
484,Neck Identification
485,Neck Identification
486,Neck Identification
487,Neck Identification
488,Neck Identification
489,Neck Identification
490,Neck Identification
491,Neck Identification
492,Neck Identification
493,Neck Identification
494,Neck Identification
495,Neck Identification
496,Neck Identification
497,Neck Identification
498,Neck Identification
499,Neck Identification
500,Neck Identification
501,Neck Identification
502,Neck Identification
503,Neck Identification
504,Neck Identification
505,Neck Identification
506,Neck Identification
