frame index,label
0,Neck Identification
1,Neck Identification
2,Neck Identification
3,Neck Identification
4,Neck Identification
5,Neck Identification
6,Neck Identification
7,Neck Identification
8,Neck Identification
9,Neck Identification
10,Neck Identification
11,Neck Identification
12,Neck Identification
13,Neck Identification
14,Neck Identification
15,Neck Identification
16,Neck Identification
17,Neck Identification
18,Neck Identification
19,Neck Identification
20,Neck Identification
21,Neck Identification
22,Neck Identification
23,Neck Identification
24,Neck Identification
25,Neck Identification
26,Neck Identification
27,Neck Identification
28,Neck Identification
29,Neck Identification
30,Neck Identification
31,Neck Identification
32,Neck Identification
33,Neck Identification
34,Neck Identification
35,Neck Identification
36,Neck Identification
37,Neck Identification
38,Neck Identification
39,Neck Identification
40,Neck Identification
41,Neck Identification
42,Neck Identification
43,Neck Identification
44,Neck Identification
45,Neck Identification
46,Neck Identification
47,Neck Identification
48,Neck Identification
